"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.452244088E1,1.077057123E0,-3.934161057E0,6.108072368E-1
9.453243788E1,7.205208099E-1,-3.204445501E0,-6.131733857E-2
9.454243588E1,5.338659918E-1,-2.623091347E0,-5.498079137E-1
9.455243288E1,5.161280246E-1,-2.186048230E0,-1.012334293E0
9.456243088E1,3.857101187E-2,-1.489644846E0,-1.716146100E0
9.457242788E1,-2.724928209E-1,-7.404849583E-1,-2.248971287E0
9.458242588E1,-2.699241391E-1,1.399495983E-1,-2.293461581E0
9.459242288E1,-2.307504255E-1,8.416014433E-1,-2.437672631E0
9.460242088E1,-4.906208619E-2,1.343695419E0,-2.349327049E0
9.461241788E1,3.584099074E-1,1.578421367E0,-2.087482885E0
9.462241588E1,9.345753881E-1,1.344101801E0,-1.627761927E0
9.463241288E1,1.342807520E0,1.002538453E0,-1.066133355E0
9.464241088E1,1.876582880E0,1.057328618E0,-8.704785025E-1
9.465240788E1,2.452748214E0,1.232959680E0,-1.076909773E0
9.466240588E1,2.445356749E0,1.652879811E0,-1.434590971E0
9.467240388E1,1.489787664E0,2.389024381E0,-1.247967728E0
9.468240088E1,4.020945286E-1,3.420766168E0,-5.148566207E-1
9.469239888E1,-2.928283406E-1,4.507199886E0,4.243278352E-1
9.470239588E1,-6.393908389E-1,5.722306262E0,6.788254845E-1
9.471239388E1,-1.057893166E0,6.682556482E0,1.442988743E0
9.472239087E1,-1.294180028E0,7.144655503E0,2.438948493E0
9.473238888E1,-1.451026764E0,6.541311725E0,3.069278340E0
9.474238588E1,-1.886241018E0,4.611314238E0,3.768385477E0
9.475238388E1,-1.732347565E0,2.360039148E0,4.185091978E0
9.476238088E1,-1.594124064E0,6.418207955E-1,3.999728225E0
9.477237888E1,-1.717864889E0,7.895904601E-2,3.834201736E0
9.478237588E1,-1.471582212E0,7.540727180E-1,3.776787634E0
9.479237388E1,-9.808387046E-1,2.108696584E0,3.462814665E0
9.480237088E1,-7.298841025E-1,3.187843502E0,2.783965791E0
9.481236888E1,-7.997635920E-1,3.624546311E0,1.777944152E0
9.482236588E1,-5.629693383E-1,3.696173533E0,9.237805510E-1
9.483236388E1,-7.977400169E-2,3.170939201E0,2.780782275E-1
9.484236188E1,3.665040618E-1,2.236513209E0,-2.345986243E-1
9.485235888E1,7.916546734E-1,1.361411898E0,-7.082347865E-1
9.486235688E1,1.321779617E0,6.970997876E-1,-1.141147138E0
9.487235388E1,1.517596729E0,1.335153222E-2,-1.259507793E0
9.488235188E1,1.324788009E0,-9.036164278E-1,-9.790846860E-1
9.489234888E1,1.131054844E0,-2.019789085E0,-5.126018612E-1
9.490234688E1,5.726021875E-1,-2.989510624E0,-9.053119741E-2
9.491234388E1,-6.966518909E-2,-3.680932181E0,2.773031791E-1
9.492234188E1,-4.353949334E-1,-4.113019198E0,7.716009164E-1
9.493233888E1,-8.825633816E-1,-4.448265215E0,9.042239535E-1
9.494233688E1,-1.214186317E0,-4.636564270E0,8.332516924E-1
9.495233388E1,-1.313279519E0,-5.017342554E0,5.908342445E-1
9.496233187E1,-1.359842652E0,-5.099322857E0,2.026270723E-1
9.497232888E1,-1.725794882E0,-4.917507194E0,-1.461347099E-1
9.498232688E1,-1.587765656E0,-4.949449949E0,-1.165513802E-1
9.499232488E1,-1.262433155E0,-4.727181494E0,-1.077688622E-1
9.500232188E1,-1.404608058E0,-4.199126465E0,-3.670496070E-1
9.501231988E1,-1.682729554E0,-4.006280031E0,-3.321545935E-1
9.502231688E1,-1.286415510E0,-3.705660641E0,1.451055269E-1
9.503231488E1,-1.594554420E0,-3.353557686E0,5.865049660E-1
9.504231188E1,-1.537445249E0,-2.795951414E0,3.735448404E-1
9.505230988E1,-1.033600616E0,-2.104137509E0,-4.469751978E-1
9.506230688E1,-9.701562801E-1,-1.452591625E0,-1.440896609E0
9.507230488E1,-7.565428743E-1,-6.847609931E-1,-2.274714239E0
9.508230188E1,-4.720536134E-1,-1.613398826E-1,-2.659773270E0
9.509229988E1,-1.971374139E-1,3.645639557E-1,-2.867152959E0
9.510229688E1,2.113935104E-1,8.387257826E-1,-2.913093363E0
9.511229488E1,5.608234102E-1,1.040850579E0,-2.918128985E0
9.512229288E1,9.780690247E-1,9.436675161E-1,-2.733117235E0
9.513228988E1,1.278700986E0,1.157379740E0,-2.554296516E0
9.514228788E1,1.249297678E0,1.299248979E0,-2.448079505E0
9.515228488E1,1.208937272E0,1.511918644E0,-2.345073785E0
9.516228288E1,9.549608284E-1,2.006027663E0,-2.257864902E0
9.517227988E1,5.431285661E-1,2.550037404E0,-2.591869555E0
9.518227788E1,7.735778600E-2,3.034038926E0,-2.769709110E0
9.519227488E1,2.953361383E-1,3.546761386E0,-1.891809322E0
9.520227288E1,1.243683766E0,3.799986754E0,-6.438941451E-1
9.521226987E1,2.266029662E0,4.377993377E0,7.707441531E-2
9.522226788E1,2.616120589E0,5.494532070E0,5.662712610E-1
9.523226488E1,2.495458032E0,6.284838229E0,1.349016970E0
9.524226288E1,2.203246061E0,6.379808121E0,1.577720286E0
9.525225988E1,1.721108339E0,5.731985743E0,1.352743986E0
9.526225788E1,1.208421255E0,4.467722994E0,1.666915029E0
9.527225588E1,9.278458276E-1,3.041218722E0,2.257832304E0
9.528225288E1,8.894465777E-1,2.051259384E0,2.796980524E0
9.529225088E1,1.165306810E0,1.703956994E0,3.087077265E0
9.530224788E1,1.182426288E0,1.578039544E0,3.173124890E0
9.531224588E1,1.237354155E0,1.777779846E0,3.290717075E0
9.532224288E1,1.516471286E0,2.073789876E0,3.283458341E0
9.533224088E1,1.674615081E0,1.984743798E0,2.943217049E0
9.534223788E1,1.727577114E0,1.624458250E0,2.499733516E0
9.535223588E1,1.458028805E0,1.081866458E0,2.114355519E0
9.536223288E1,1.064165036E0,6.583385950E-1,1.593637430E0
9.537223088E1,7.400038786E-1,5.076809907E-1,1.062449463E0
9.538222888E1,1.821488075E-1,2.233887810E-1,5.969915088E-1
9.539222521E1,-4.101327690E-1,-9.139490426E-2,1.065222359E-1
9.540222321E1,-7.809775114E-1,-4.102394807E-1,-6.635395472E-1
9.541222021E1,-1.083003157E0,-7.689281541E-1,-1.472677395E0
9.542221821E1,-1.294004611E0,-1.217881465E0,-2.039961394E0
9.543221521E1,-1.293576303E0,-1.731282787E0,-2.153197403E0
9.544221321E1,-1.201116474E0,-2.329948792E0,-1.699744660E0
9.545221021E1,-1.095387413E0,-3.099669828E0,-1.053056642E0
9.546220821E1,-8.755005299E-1,-3.703670248E0,-6.092634988E-1
9.547220521E1,-7.961508898E-1,-4.298275947E0,-4.983873530E-1
9.548220321E1,-8.218651901E-1,-4.555459880E0,-1.368915045E-1
9.549220021E1,-8.215199120E-1,-4.965288886E0,3.741267845E-2
9.550219821E1,-7.674207419E-1,-5.488165621E0,1.943708769E-1
9.551219621E1,-7.154511277E-1,-5.898483455E0,3.231570442E-1
9.552219321E1,-5.418950960E-1,-6.160361533E0,5.024981649E-1
9.553219121E1,-1.118689299E-2,-6.040291883E0,8.552091566E-1
9.554218821E1,5.011338633E-1,-5.686381554E0,1.191984147E0
9.555218621E1,7.108275881E-1,-5.358076183E0,1.250106494E0
9.556218321E1,7.738097021E-1,-4.754722465E0,1.339139854E0
9.557218121E1,1.105368318E0,-4.193400872E0,1.191977203E0
9.558217821E1,1.421127465E0,-3.610901248E0,6.383523003E-1
9.559217621E1,1.442838762E0,-2.908412667E0,7.566889085E-2
9.560217321E1,1.485598280E0,-2.041674628E0,-5.049398160E-1
9.561217121E1,1.559107136E0,-1.179290426E0,-1.166390884E0
9.562216921E1,1.572089417E0,-3.456721866E-1,-1.863963711E0
9.563216621E1,1.741986992E0,5.787088734E-1,-2.433079058E0
9.564216421E1,1.987896909E0,1.428864208E0,-2.885659397E0
9.565216121E1,2.168909018E0,2.261252779E0,-3.202967910E0
9.566215921E1,2.186594652E0,2.946066982E0,-3.424492013E0
9.567215621E1,2.171205950E0,3.345932332E0,-3.378531729E0
9.568215421E1,2.047099675E0,3.359760997E0,-3.029258827E0
9.569215121E1,1.916766846E0,2.763305240E0,-2.241222557E0
9.570214921E1,1.885761254E0,2.245562360E0,-1.355555327E0
9.571214721E1,1.853475561E0,2.043210107E0,-6.562024610E-1
9.572214421E1,1.234652887E0,2.323946040E0,-2.208574482E-1
9.573214221E1,9.773707210E-1,3.389712190E0,2.999339502E-1
9.574213921E1,1.141830678E0,4.537942792E0,4.336036389E-1
9.575213721E1,9.658707096E-1,5.562810591E0,4.755291983E-1
9.576213421E1,5.322976224E-1,6.294427078E0,8.889111190E-1
9.577213221E1,3.360874307E-1,6.598927265E0,1.237706888E0
9.578212921E1,-2.707525434E-1,5.928457451E0,1.580378430E0
9.579212721E1,-1.228707146E0,4.451288225E0,2.510910176E0
9.580212421E1,-2.219523247E0,2.788536560E0,3.639287142E0
9.581212221E1,-2.926980500E0,1.500991368E0,4.086109142E0
9.582212021E1,-3.048128377E0,8.951572609E-1,4.148698908E0
9.583211721E1,-3.084407426E0,1.010286013E0,3.892849309E0
9.584211521E1,-2.994536306E0,1.737304834E0,3.201794958E0
9.585211221E1,-2.632634880E0,2.643869428E0,2.475465524E0
9.586211021E1,-2.228029046E0,3.525224921E0,1.766146664E0
9.587210721E1,-1.740209585E0,3.948544039E0,1.058238298E0
9.588210521E1,-1.114258571E0,3.760860111E0,3.459388196E-1
9.589210221E1,-4.098376308E-1,2.820111524E0,-2.986066322E-1
9.590210021E1,2.026396438E-1,1.667786703E0,-8.368347931E-1
9.591209821E1,9.666744094E-1,8.143545878E-1,-1.285892915E0
9.592209521E1,1.549255163E0,-2.674153912E-1,-1.519912227E0
9.593209321E1,1.603304632E0,-1.546118424E0,-1.347713918E0
9.594209021E1,1.381146105E0,-2.807169882E0,-6.201391737E-1
9.595208821E1,1.163347408E0,-3.912651490E0,8.108567834E-2
9.596208521E1,8.227470964E-1,-4.910415691E0,6.319917722E-1
9.597208321E1,3.319595888E-1,-5.875764098E0,8.982106769E-1
9.598208021E1,-1.143858638E-1,-6.608026702E0,1.005103699E0
9.599207821E1,-3.866028424E-1,-7.046381934E0,1.056942701E0
9.600207621E1,-6.569867188E-1,-7.067404429E0,7.914499477E-1
9.601207321E1,-9.115274182E-1,-6.501923127E0,2.768001723E-1
9.602207121E1,-1.057008775E0,-5.915184272E0,-1.402585506E-1
9.603206821E1,-9.484848909E-1,-5.461659023E0,-7.689382406E-1
9.604206621E1,-1.323608626E0,-5.069013814E0,-1.199679083E0
9.605206321E1,-1.870457044E0,-4.583959794E0,-9.281462283E-1
9.606206121E1,-2.186458412E0,-3.912783637E0,-1.647523177E-1
9.607205821E1,-2.415312293E0,-3.240660816E0,5.706928524E-1
9.608205621E1,-2.704456522E0,-2.266252148E0,7.765160859E-1
9.609205421E1,-2.727928123E0,-1.008675106E0,4.864813256E-1
9.610205121E1,-2.474664163E0,3.332293117E-1,-2.194028071E-1
9.611204921E1,-2.050451007E0,1.283764383E0,-1.395530401E0
9.612204621E1,-1.343571751E0,1.727496715E0,-2.672799697E0
9.613204421E1,-6.651886082E-1,1.738980646E0,-3.387385583E0
9.614204121E1,-2.770235360E-2,1.644694294E0,-3.603834304E0
9.615203921E1,6.991430971E-1,1.454741061E0,-3.600240605E0
9.616203621E1,1.162805664E0,1.135450342E0,-3.479413741E0
9.617203421E1,1.593120975E0,8.101738286E-1,-3.202760918E0
9.618203221E1,1.759681251E0,5.298448616E-1,-2.653219711E0
9.619202921E1,1.872763771E0,6.382194954E-1,-2.295828534E0
9.620202721E1,1.679508908E0,1.117303509E0,-2.117267432E0
9.621202421E1,1.098166741E0,1.791382808E0,-2.032614952E0
9.622202221E1,3.606930989E-1,2.419854995E0,-2.233993059E0
9.623201921E1,-1.567489412E-1,2.904383935E0,-3.006020823E0
9.624201721E1,-3.964216331E-1,3.198360304E0,-3.551392965E0
9.625201521E1,-1.364018002E-1,3.460728963E0,-2.482859913E0
9.626201221E1,9.571333614E-1,3.709510447E0,-4.243605065E-1
9.627201021E1,2.295623005E0,3.819870211E0,1.054507921E0
9.628200721E1,2.844722748E0,3.837771462E0,1.534460245E0
9.629200521E1,2.651433386E0,3.571286362E0,1.777794464E0
9.630200221E1,2.473045946E0,3.323104218E0,2.014010428E0
9.631200021E1,2.339924142E0,3.053827658E0,1.900932001E0
9.632199821E1,1.616356348E0,2.539898917E0,1.690149233E0
9.633199521E1,1.209198350E0,2.280268509E0,2.141053759E0
9.634199321E1,1.291696423E0,2.647308176E0,2.747301410E0
9.635199021E1,1.354575626E0,2.993430598E0,3.012543976E0
9.636198821E1,1.270361687E0,3.057147707E0,3.122627167E0
9.637198521E1,1.062702501E0,3.044386159E0,2.869857881E0
9.638198321E1,1.000582267E0,3.018380667E0,2.245492194E0
9.639198108E1,5.715197217E-1,2.730776010E0,1.722373530E0
9.640197808E1,9.837267905E-2,2.315692111E0,1.002040855E0
9.641197608E1,-2.907109907E-1,1.927459211E0,2.881529801E-1
9.642197308E1,-6.620767200E-1,1.240386229E0,-2.557525349E-1
9.643197108E1,-1.094254954E0,4.428020400E-1,-6.659218490E-1
9.644196808E1,-1.219118443E0,-3.891228461E-1,-9.341254449E-1
9.645196608E1,-1.235556428E0,-1.072424374E0,-9.640934484E-1
9.646196408E1,-8.700075093E-1,-1.615645911E0,-8.209092434E-1
9.647196108E1,-5.992366934E-1,-2.274154660E0,-9.730760872E-1
9.648195908E1,-5.500312042E-1,-2.865751966E0,-9.892729477E-1
9.649195608E1,-4.796663958E-1,-3.292608064E0,-7.584412459E-1
9.650195408E1,-4.673851964E-1,-3.709729718E0,-5.671472470E-1
9.651195108E1,-5.203207706E-1,-4.060313566E0,-5.388630223E-1
9.652194908E1,-5.416239314E-1,-4.282245221E0,-5.834457028E-1
9.653194708E1,-8.160548119E-1,-4.536734757E0,-5.452926207E-1
9.654194408E1,-1.214559516E0,-4.813286422E0,-6.773999333E-2
9.655194208E1,-1.423881211E0,-5.017451313E0,5.648164737E-1
9.656193908E1,-1.165245561E0,-4.999489251E0,7.643456181E-1
9.657193708E1,-8.526232986E-1,-4.575891806E0,5.310639330E-1
9.658193408E1,-6.088679346E-1,-4.440905324E0,5.165126252E-1
9.659193208E1,2.046965481E-1,-4.569596694E0,1.171750442E0
9.660193008E1,9.127996261E-1,-4.336154210E0,1.538419980E0
9.661192708E1,1.136739069E0,-3.945243285E0,1.295223756E0
9.662192508E1,1.380959871E0,-3.553296234E0,1.011701624E0
9.663192208E1,1.457925894E0,-3.185235059E0,2.666587250E-1
9.664192008E1,1.510594981E0,-2.550816838E0,-6.697728252E-1
9.665191808E1,1.517465021E0,-1.526477042E0,-1.589924594E0
9.666191508E1,1.240724051E0,-5.146929717E-1,-2.342943059E0
9.667191308E1,9.169198667E-1,7.416666806E-1,-2.788472825E0
9.668191008E1,8.141676231E-1,1.898890300E0,-3.165398380E0
9.669190808E1,5.245969856E-1,3.060701644E0,-3.422713290E0
9.670190508E1,5.696402805E-1,3.878506674E0,-3.210752892E0
9.671190308E1,1.111787976E0,3.962190270E0,-2.386383194E0
9.672190108E1,1.547809439E0,3.396915375E0,-1.624901469E0
9.673189808E1,1.778297909E0,2.567784289E0,-1.321889398E0
9.674189608E1,1.600689757E0,2.125886813E0,-6.832915878E-1
9.675189308E1,1.087633128E0,2.623348040E0,4.082864742E-1
9.676189108E1,8.831792396E-1,3.850264623E0,1.058854741E0
9.677188908E1,6.275144130E-1,4.989648387E0,1.205415201E0
9.678188608E1,1.364789835E-1,5.375558188E0,1.619450694E0
9.679188408E1,-3.662470767E-1,4.847648755E0,2.577505285E0
9.680188108E1,-1.020518641E0,4.047823913E0,2.971845016E0
9.681187908E1,-1.782489339E0,3.120881773E0,3.148305799E0
9.682187608E1,-2.201607378E0,2.475102412E0,3.208709875E0
9.683187408E1,-2.327533161E0,2.407190511E0,3.104537051E0
9.684187208E1,-2.138213620E0,2.713640159E0,2.908424946E0
9.685186908E1,-1.737727295E0,3.080006227E0,2.570396240E0
9.686186708E1,-1.497269176E0,3.060343795E0,2.135139008E0
9.687186408E1,-1.464444662E0,2.867255285E0,1.672384368E0
9.688186208E1,-1.484300491E0,2.548231784E0,1.108551469E0
9.689186008E1,-1.335892164E0,2.200374493E0,5.855507735E-1
9.690185708E1,-9.129057531E-1,1.764974443E0,6.260255657E-2
9.691185508E1,-1.636723369E-1,1.187695799E0,-1.712987872E-1
9.692185208E1,4.737194851E-1,5.883351445E-1,-3.074699148E-1
9.693185008E1,9.018779044E-1,-2.403170550E-1,-3.913670075E-1
9.694184708E1,1.160010548E0,-1.218194876E0,-4.083987772E-1
9.695184508E1,1.252876612E0,-2.119795768E0,-3.988163602E-1
9.696184308E1,1.016248127E0,-3.107640168E0,-2.558799311E-1
9.697184008E1,7.538495006E-1,-3.999732319E0,1.315396942E-2
9.698183808E1,3.781904532E-1,-4.796708397E0,2.001794279E-1
9.699183508E1,5.127277225E-3,-5.352994952E0,3.473421514E-1
9.700183308E1,-4.035023189E-1,-5.458969304E0,4.643192089E-1
9.701183108E1,-8.235759392E-1,-4.878885750E0,3.572941124E-1
9.702182808E1,-1.297780889E0,-4.762126794E0,2.303650939E-1
9.703182608E1,-1.399022651E0,-4.701942573E0,3.277960789E-1
9.704182308E1,-1.591445455E0,-4.253062352E0,2.334735469E-1
9.705182108E1,-1.872334878E0,-3.745911704E0,-1.473228642E-1
9.706181908E1,-2.021148416E0,-2.902991713E0,-1.039940168E0
9.707181608E1,-2.230663655E0,-2.226719123E0,-1.593960342E0
9.708181408E1,-2.411401091E0,-2.007559633E0,-1.705032881E0
9.709181108E1,-2.905922338E0,-2.176619595E0,-9.007436907E-1
9.710180908E1,-2.602584870E0,-1.964474425E0,-6.763322318E-1
9.711180708E1,-2.002752345E0,-1.968907784E0,-8.694963165E-1
9.712180408E1,-1.546276006E0,-2.032836562E0,-1.379266956E0
9.713180208E1,-7.979326826E-1,-1.963001511E0,-1.615134280E0
9.714179908E1,-1.122378892E-1,-1.581801057E0,-1.975346153E0
9.715179708E1,4.387086967E-1,-1.086568204E0,-2.403289833E0
9.716179508E1,1.000588114E0,-7.672862560E-1,-2.193513955E0
9.717179208E1,1.145261385E0,-2.212370056E-1,-1.722257609E0
9.718179008E1,1.146439015E0,3.984754676E-1,-1.464899429E0
9.719178708E1,7.885283133E-1,1.029681813E0,-1.340468341E0
9.720178508E1,1.454582602E-1,1.666375185E0,-1.629827163E0
9.721178308E1,-3.018633851E-1,2.342596904E0,-2.468239535E0
9.722178008E1,-3.873251197E-1,2.833959485E0,-3.386653512E0
9.723177808E1,-2.607302696E-1,3.402135769E0,-3.056306877E0
9.724177508E1,7.853874815E-1,4.042330454E0,-1.166046995E0
9.725177308E1,2.545510198E0,4.422394794E0,1.528239977E-1
9.726177108E1,3.766851460E0,5.631384982E0,1.082398043E0
9.727176808E1,4.181774561E0,6.738537725E0,2.340047518E0
9.728176608E1,4.158936506E0,6.917173086E0,2.750294892E0
9.729176308E1,3.684963836E0,6.480622305E0,2.191240557E0
9.730176108E1,2.629665372E0,5.255580339E0,2.297283322E0
9.731175908E1,1.714604481E0,3.776288574E0,3.310242097E0
9.732175608E1,1.171313070E0,3.261906089E0,3.732836745E0
9.733175408E1,8.047973138E-1,2.892673717E0,3.290459797E0
9.734175108E1,6.627149436E-1,2.979290861E0,2.790027015E0
9.735174908E1,8.090792298E-1,2.999522227E0,2.336303107E0
9.736174708E1,7.229117364E-1,2.822600099E0,1.941307172E0
9.737174408E1,1.675870478E-1,2.698895236E0,1.030701640E0
9.738174208E1,1.718613625E-2,2.169712864E0,2.804289544E-1
9.739173908E1,1.204234064E-3,1.546013174E0,-5.698681757E-2
9.740173708E1,-4.035333091E-1,9.023464125E-1,-3.762097089E-1
9.741173508E1,-6.388577190E-1,2.451374996E-1,-6.586139989E-1
9.742173208E1,-7.987600636E-1,-3.553078133E-1,-6.803773355E-1
9.743173008E1,-8.943181854E-1,-9.220123529E-1,-7.610548051E-1
9.744172708E1,-9.103293237E-1,-1.582449514E0,-8.144961635E-1
9.745172508E1,-8.640527049E-1,-2.272201105E0,-7.559678006E-1
9.746172308E1,-7.899439242E-1,-2.800002950E0,-8.024637631E-1
9.747172008E1,-5.852866986E-1,-3.189597082E0,-8.449576720E-1
9.748171808E1,-5.425166550E-1,-3.629449786E0,-7.534909201E-1
9.749171508E1,-5.775270049E-1,-4.181241587E0,-6.912520603E-1
9.750171308E1,-5.628253506E-1,-4.832616733E0,-5.527700400E-1
9.751171108E1,-6.252747832E-1,-5.473586174E0,-2.181116688E-1
9.752170808E1,-4.568932450E-1,-6.007617057E0,2.713868932E-1
9.753170608E1,-3.511713468E-1,-6.280524153E0,6.505144358E-1
9.754170408E1,-3.810088111E-1,-6.429942732E0,1.064960330E0
9.755170108E1,-1.641168715E-1,-6.103052387E0,1.862341694E0
9.756169908E1,2.516969061E-1,-5.204748155E0,2.102911348E0
9.757169608E1,7.263364506E-1,-4.170957504E0,1.688805689E0
9.758169408E1,1.147918945E0,-3.146810081E0,1.206493501E0
9.759169208E1,1.266418471E0,-2.170998082E0,4.605232695E-1
9.760168908E1,1.330383648E0,-1.479306968E0,-2.893763272E-1
9.761168708E1,1.502353915E0,-5.688376039E-1,-6.180366611E-1
9.762168408E1,1.519823349E0,6.959970027E-1,-7.794478798E-1
9.763168208E1,1.739012806E0,2.268157756E0,-8.749633169E-1
9.764168008E1,1.802397208E0,4.036145269E0,-9.276139855E-1
9.765167708E1,1.931849446E0,5.728211950E0,-1.207683921E0
9.766167508E1,2.015232934E0,6.579901010E0,-1.893193942E0
9.767167308E1,1.233937627E0,5.873506488E0,-2.464893758E0
9.768167008E1,2.936303593E-1,4.417008339E0,-2.145667359E0
9.769166808E1,-1.208917683E-1,3.352572430E0,-1.300557586E0
9.770166508E1,-1.767475882E-1,3.054428167E0,-3.511042134E-1
9.771166308E1,1.044739562E-1,3.337083156E0,-3.821740150E-3
9.772166108E1,3.603114219E-1,3.500701699E0,-2.127287952E-1
9.773165808E1,3.628135917E-1,3.142863210E0,-8.962729096E-2
9.774165608E1,2.186121905E-1,2.386383778E0,2.019944767E-1
9.775165308E1,2.192397429E-1,1.283205974E0,6.464681625E-3
9.776165108E1,-2.426043396E-1,8.031735420E-3,7.257454433E-2
9.777164908E1,-8.240407929E-1,-1.019274353E0,7.696783519E-1
9.778164608E1,-1.245038712E0,-1.477753363E0,1.483139234E0
9.779164408E1,-1.493039739E0,-1.290802091E0,1.575153358E0
9.780164208E1,-1.559514395E0,-9.034760946E-1,2.041155396E0
9.781163908E1,-1.993484800E0,-4.696401751E-1,2.508862481E0
9.782163708E1,-2.255197695E0,6.201790810E-2,2.243554426E0
9.783163408E1,-2.171786432E0,6.053990740E-1,1.349607539E0
9.784163208E1,-1.953678710E0,8.980346757E-1,1.204854599E-1
9.785163008E1,-1.631142348E0,5.093655735E-1,-7.282226893E-1
9.786162708E1,-8.565726542E-1,-2.362590873E-1,-1.187888830E0
9.787162508E1,-4.886839718E-2,-1.044839550E0,-1.308370636E0
9.788162308E1,5.260156663E-1,-1.950376788E0,-8.704796720E-1
9.789162008E1,6.793831627E-1,-2.994132848E0,-5.719864026E-1
9.790161808E1,6.282342052E-1,-4.065701190E0,-4.012265094E-1
9.791161508E1,4.834909134E-1,-4.992014755E0,-1.637641382E-1
9.792161308E1,2.390312523E-1,-5.680905637E0,-7.467829943E-2
9.793161108E1,6.583116978E-2,-5.888166627E0,6.053044952E-2
9.794160808E1,-1.972265840E-3,-5.837142654E0,5.545452547E-1
9.795160608E1,-8.385608912E-2,-5.240206840E0,5.536226372E-1
9.796160408E1,-3.238750823E-1,-4.150515638E0,2.226338323E-1
9.797160108E1,-4.793741812E-1,-3.067734091E0,-3.147217778E-1
9.798159908E1,-5.351975490E-1,-1.817225162E0,-8.424972367E-1
9.799159708E1,-6.155255744E-1,-6.613656986E-1,-1.254223080E0
9.800159408E1,-8.575280893E-1,1.753533196E-1,-1.555216691E0
9.801159208E1,-1.122943294E0,9.802015042E-1,-1.948753016E0
9.802158908E1,-1.201721661E0,1.693688114E0,-2.174552604E0
9.803158708E1,-7.336758757E-1,2.694426793E0,-3.027991151E0
9.804158508E1,-3.665376833E-1,3.373581476E0,-2.931627867E0
9.805158208E1,1.330611397E-1,3.749209533E0,-2.722403966E0
9.806158008E1,7.004854716E-1,3.642385581E0,-2.977129730E0
9.807157808E1,7.682620101E-1,2.755673454E0,-3.089549468E0
9.808157508E1,7.320045952E-1,1.556311290E0,-2.766309539E0
9.809157308E1,6.123821113E-1,5.419819272E-1,-1.557128731E0
9.810157008E1,3.972560307E-1,1.516054380E-1,1.403051090E-1
9.811156808E1,7.673068674E-1,5.859980124E-1,1.709923493E0
9.812156608E1,1.307879323E0,1.193837714E0,2.438223438E0
9.813156308E1,1.735496437E0,1.747136343E0,2.619691776E0
9.814156108E1,1.931213854E0,2.383915669E0,3.192902513E0
9.815155908E1,1.844877522E0,3.316505635E0,3.242174660E0
